,year,bank,tractrat,income,bocreditscore,ltv,amount,rate,zip,city
10216,2016,Des Moines,0.7221,29427,4,0.5,59000,0.0325,31524,Brunswick
10217,2016,Des Moines,0.7221,29427,4,0.5,59000,0.0325,31520,Brunswick
10218,2016,Des Moines,0.7221,29427,4,0.5,59000,0.0325,31523,Brunswick
10219,2016,Des Moines,0.7221,29427,4,0.5,59000,0.0325,31522,Saint Simons Island
10220,2016,Des Moines,0.7221,29427,4,0.5,59000,0.0325,31527,Jekyll Island
10221,2016,Des Moines,0.7221,29427,4,0.5,59000,0.0325,31561,Sea Island
10222,2016,Des Moines,0.7221,29427,4,0.5,59000,0.0325,31525,Brunswick
10223,2016,Des Moines,1.271,167906,3,0.67,417000,0.0313,31524,Brunswick
10224,2016,Des Moines,1.271,167906,3,0.67,417000,0.0313,31520,Brunswick
10225,2016,Des Moines,1.271,167906,3,0.67,417000,0.0313,31523,Brunswick
10226,2016,Des Moines,1.271,167906,3,0.67,417000,0.0313,31522,Saint Simons Island
10227,2016,Des Moines,1.271,167906,3,0.67,417000,0.0313,31527,Jekyll Island
10228,2016,Des Moines,1.271,167906,3,0.67,417000,0.0313,31561,Sea Island
10229,2016,Des Moines,1.271,167906,3,0.67,417000,0.0313,31525,Brunswick
10230,2016,Des Moines,1.271,339374,4,0.8,261228,0.0338,31524,Brunswick
10231,2016,Des Moines,1.271,339374,4,0.8,261228,0.0338,31520,Brunswick
10232,2016,Des Moines,1.271,339374,4,0.8,261228,0.0338,31523,Brunswick
10233,2016,Des Moines,1.271,339374,4,0.8,261228,0.0338,31522,Saint Simons Island
10234,2016,Des Moines,1.271,339374,4,0.8,261228,0.0338,31527,Jekyll Island
10235,2016,Des Moines,1.271,339374,4,0.8,261228,0.0338,31561,Sea Island
10236,2016,Des Moines,1.271,339374,4,0.8,261228,0.0338,31525,Brunswick
10237,2016,Des Moines,0.7221,91611,5,0.51,124500,0.0275,31524,Brunswick
10238,2016,Des Moines,0.7221,91611,5,0.51,124500,0.0275,31520,Brunswick
10239,2016,Des Moines,0.7221,91611,5,0.51,124500,0.0275,31523,Brunswick
10240,2016,Des Moines,0.7221,91611,5,0.51,124500,0.0275,31522,Saint Simons Island
10241,2016,Des Moines,0.7221,91611,5,0.51,124500,0.0275,31527,Jekyll Island
10242,2016,Des Moines,0.7221,91611,5,0.51,124500,0.0275,31561,Sea Island
10243,2016,Des Moines,0.7221,91611,5,0.51,124500,0.0275,31525,Brunswick
10244,2016,Des Moines,1.0175,85653,5,0.59,150000,0.03,31524,Brunswick
10245,2016,Des Moines,1.0175,85653,5,0.59,150000,0.03,31520,Brunswick
10246,2016,Des Moines,1.0175,85653,5,0.59,150000,0.03,31523,Brunswick
10247,2016,Des Moines,1.0175,85653,5,0.59,150000,0.03,31522,Saint Simons Island
10248,2016,Des Moines,1.0175,85653,5,0.59,150000,0.03,31527,Jekyll Island
10249,2016,Des Moines,1.0175,85653,5,0.59,150000,0.03,31561,Sea Island
10250,2016,Des Moines,1.0175,85653,5,0.59,150000,0.03,31525,Brunswick
10251,2016,Des Moines,1.179,70728,5,0.79,200000,0.0375,31524,Brunswick
10252,2016,Des Moines,1.179,70728,5,0.79,200000,0.0375,31520,Brunswick
10253,2016,Des Moines,1.179,70728,5,0.79,200000,0.0375,31523,Brunswick
10254,2016,Des Moines,1.179,70728,5,0.79,200000,0.0375,31522,Saint Simons Island
10255,2016,Des Moines,1.179,70728,5,0.79,200000,0.0375,31527,Jekyll Island
10256,2016,Des Moines,1.179,70728,5,0.79,200000,0.0375,31561,Sea Island
10257,2016,Des Moines,1.179,70728,5,0.79,200000,0.0375,31525,Brunswick
10258,2016,Des Moines,1.3051,170664,5,0.8,223000,0.0325,31524,Brunswick
10259,2016,Des Moines,1.3051,170664,5,0.8,223000,0.0325,31520,Brunswick
10260,2016,Des Moines,1.3051,170664,5,0.8,223000,0.0325,31523,Brunswick
10261,2016,Des Moines,1.3051,170664,5,0.8,223000,0.0325,31522,Saint Simons Island
10262,2016,Des Moines,1.3051,170664,5,0.8,223000,0.0325,31527,Jekyll Island
10263,2016,Des Moines,1.3051,170664,5,0.8,223000,0.0325,31561,Sea Island
10264,2016,Des Moines,1.3051,170664,5,0.8,223000,0.0325,31525,Brunswick
10265,2018,Des Moines,0.697,51380,3,0.97,68633,0.0413,30733,Plainville
10266,2018,Des Moines,0.697,51380,3,0.97,68633,0.0413,30734,Ranger
10267,2018,Des Moines,0.697,51380,3,0.97,68633,0.0413,30735,Resaca
10268,2018,Des Moines,0.697,51380,3,0.97,68633,0.0413,30746,Sugar Valley
10269,2018,Des Moines,0.697,51380,3,0.97,68633,0.0413,30701,Calhoun
10270,2018,Chicago,0.9918,41500,4,0.8,65600,0.0388,30733,Plainville
10271,2018,Chicago,0.9918,41500,4,0.8,65600,0.0388,30734,Ranger
10272,2018,Chicago,0.9918,41500,4,0.8,65600,0.0388,30735,Resaca
10273,2018,Chicago,0.9918,41500,4,0.8,65600,0.0388,30746,Sugar Valley
10274,2018,Chicago,0.9918,41500,4,0.8,65600,0.0388,30701,Calhoun
10275,2018,Chicago,1.0063,136104,5,0.67,201000,0.0425,30733,Plainville
10276,2018,Chicago,1.0063,136104,5,0.67,201000,0.0425,30734,Ranger
10277,2018,Chicago,1.0063,136104,5,0.67,201000,0.0425,30735,Resaca
10278,2018,Chicago,1.0063,136104,5,0.67,201000,0.0425,30746,Sugar Valley
10279,2018,Chicago,1.0063,136104,5,0.67,201000,0.0425,30701,Calhoun
10280,2018,Chicago,1.0018,190354,5,0.8,288000,0.0488,30733,Plainville
10281,2018,Chicago,1.0018,190354,5,0.8,288000,0.0488,30734,Ranger
10282,2018,Chicago,1.0018,190354,5,0.8,288000,0.0488,30735,Resaca
10283,2018,Chicago,1.0018,190354,5,0.8,288000,0.0488,30746,Sugar Valley
10284,2018,Chicago,1.0018,190354,5,0.8,288000,0.0488,30701,Calhoun
10285,2018,Atlanta,1.0018,83316,2,0.93,211729,0.045,30733,Plainville
10286,2018,Atlanta,1.0018,83316,2,0.93,211729,0.045,30734,Ranger
10287,2018,Atlanta,1.0018,83316,2,0.93,211729,0.045,30735,Resaca
10288,2018,Atlanta,1.0018,83316,2,0.93,211729,0.045,30746,Sugar Valley
10289,2018,Atlanta,1.0018,83316,2,0.93,211729,0.045,30701,Calhoun
10290,2016,Des Moines,0.8661,93960,4,0.92,238000,0.035,30733,Plainville
10291,2016,Des Moines,0.8661,93960,4,0.92,238000,0.035,30734,Ranger
10292,2016,Des Moines,0.8661,93960,4,0.92,238000,0.035,30735,Resaca
10293,2016,Des Moines,0.8661,93960,4,0.92,238000,0.035,30746,Sugar Valley
10294,2016,Des Moines,0.8661,93960,4,0.92,238000,0.035,30701,Calhoun
10295,2016,Des Moines,1.2081,119424,5,0.78,190413,0.03,30733,Plainville
10296,2016,Des Moines,1.2081,119424,5,0.78,190413,0.03,30734,Ranger
10297,2016,Des Moines,1.2081,119424,5,0.78,190413,0.03,30735,Resaca
10298,2016,Des Moines,1.2081,119424,5,0.78,190413,0.03,30746,Sugar Valley
10299,2016,Des Moines,1.2081,119424,5,0.78,190413,0.03,30701,Calhoun
10300,2016,Chicago,1.2081,116772,5,0.8,121600,0.04,30733,Plainville
10301,2016,Chicago,1.2081,116772,5,0.8,121600,0.04,30734,Ranger
10302,2016,Chicago,1.2081,116772,5,0.8,121600,0.04,30735,Resaca
10303,2016,Chicago,1.2081,116772,5,0.8,121600,0.04,30746,Sugar Valley
10304,2016,Chicago,1.2081,116772,5,0.8,121600,0.04,30701,Calhoun
10305,2016,Des Moines,0.9408,37548,5,0.79,94543,0.0325,30733,Plainville
10306,2016,Des Moines,0.9408,37548,5,0.79,94543,0.0325,30734,Ranger
10307,2016,Des Moines,0.9408,37548,5,0.79,94543,0.0325,30735,Resaca
10308,2016,Des Moines,0.9408,37548,5,0.79,94543,0.0325,30746,Sugar Valley
10309,2016,Des Moines,0.9408,37548,5,0.79,94543,0.0325,30701,Calhoun
10310,2016,Chicago,1.2081,188356,4,0.8,367200,0.0338,30733,Plainville
10311,2016,Chicago,1.2081,188356,4,0.8,367200,0.0338,30734,Ranger
10312,2016,Chicago,1.2081,188356,4,0.8,367200,0.0338,30735,Resaca
10313,2016,Chicago,1.2081,188356,4,0.8,367200,0.0338,30746,Sugar Valley
10314,2016,Chicago,1.2081,188356,4,0.8,367200,0.0338,30701,Calhoun
10315,2016,Des Moines,0.9612,129575,5,0.73,240900,0.03,30733,Plainville
10316,2016,Des Moines,0.9612,129575,5,0.73,240900,0.03,30734,Ranger
10317,2016,Des Moines,0.9612,129575,5,0.73,240900,0.03,30735,Resaca
10318,2016,Des Moines,0.9612,129575,5,0.73,240900,0.03,30746,Sugar Valley
10319,2016,Des Moines,0.9612,129575,5,0.73,240900,0.03,30701,Calhoun
10320,2016,Chicago,1.2081,49992,4,0.8,120000,0.0325,30733,Plainville
10321,2016,Chicago,1.2081,49992,4,0.8,120000,0.0325,30734,Ranger
10322,2016,Chicago,1.2081,49992,4,0.8,120000,0.0325,30735,Resaca
10323,2016,Chicago,1.2081,49992,4,0.8,120000,0.0325,30746,Sugar Valley
10324,2016,Chicago,1.2081,49992,4,0.8,120000,0.0325,30701,Calhoun
10325,2016,Chicago,0.9408,38532,2,1.04,92251,0.04,30733,Plainville
10326,2016,Chicago,0.9408,38532,2,1.04,92251,0.04,30734,Ranger
10327,2016,Chicago,0.9408,38532,2,1.04,92251,0.04,30735,Resaca
10328,2016,Chicago,0.9408,38532,2,1.04,92251,0.04,30746,Sugar Valley
10329,2016,Chicago,0.9408,38532,2,1.04,92251,0.04,30701,Calhoun
10330,2016,Chicago,0.9408,23916,5,1.06,71825,0.0375,30733,Plainville
10331,2016,Chicago,0.9408,23916,5,1.06,71825,0.0375,30734,Ranger
10332,2016,Chicago,0.9408,23916,5,1.06,71825,0.0375,30735,Resaca
10333,2016,Chicago,0.9408,23916,5,1.06,71825,0.0375,30746,Sugar Valley
10334,2016,Chicago,0.9408,23916,5,1.06,71825,0.0375,30701,Calhoun
10335,2018,Topeka,0.8637,57067,4,0.75,115000,0.045,30733,Plainville
10336,2018,Topeka,0.8637,57067,4,0.75,115000,0.045,30734,Ranger
10337,2018,Topeka,0.8637,57067,4,0.75,115000,0.045,30735,Resaca
10338,2018,Topeka,0.8637,57067,4,0.75,115000,0.045,30746,Sugar Valley
10339,2018,Topeka,0.8637,57067,4,0.75,115000,0.045,30701,Calhoun
10340,2018,Topeka,0.8964,80160,5,0.8,236000,0.0463,39827,Cairo
10341,2018,Topeka,0.8964,80160,5,0.8,236000,0.0463,39828,Cairo
10342,2018,Topeka,0.8964,80160,5,0.8,236000,0.0463,39897,Whigham
10343,2018,Topeka,1.1106,44000,4,0.8,92800,0.05,39827,Cairo
10344,2018,Topeka,1.1106,44000,4,0.8,92800,0.05,39828,Cairo
10345,2018,Topeka,1.1106,44000,4,0.8,92800,0.05,39897,Whigham
10346,2018,Topeka,1.2177,133120,5,0.72,328500,0.0475,39827,Cairo
10347,2018,Topeka,1.2177,133120,5,0.72,328500,0.0475,39828,Cairo
10348,2018,Topeka,1.2177,133120,5,0.72,328500,0.0475,39897,Whigham
10349,2018,Topeka,0.8964,48276,4,0.8,77600,0.0505,39827,Cairo
10350,2018,Topeka,0.8964,48276,4,0.8,77600,0.0505,39828,Cairo
10351,2018,Topeka,0.8964,48276,4,0.8,77600,0.0505,39897,Whigham
